kod_cast,radon,populace,okres,kraj
413208,1.0,4797.0,Frýdek-Místek,Moravskoslezský kraj
413399,1.0,363.0,Karviná,Moravskoslezský kraj
104906,1.0,290.0,Frýdek-Místek,Moravskoslezský kraj
030236,1.0,371.0,Frýdek-Místek,Moravskoslezský kraj
171018,1.0,1635.0,Frýdek-Místek,Moravskoslezský kraj
052779,1.0,739.0,Vsetín,Zlínský kraj
064891,1.0,451.0,Vsetín,Zlínský kraj
000973,1.0,1334.0,Nový Jičín,Moravskoslezský kraj
049271,1.0,348.0,Nový Jičín,Moravskoslezský kraj
056341,1.0,3733.0,Frýdek-Místek,Moravskoslezský kraj
120324,1.0,1476.0,Karviná,Moravskoslezský kraj
088374,1.0,1477.0,Frýdek-Místek,Moravskoslezský kraj
056260,1.0,1948.0,Vsetín,Zlínský kraj
094471,1.0,805.0,Vsetín,Zlínský kraj
118605,1.0,322.0,Frýdek-Místek,Moravskoslezský kraj
146986,1.0,1587.0,Frýdek-Místek,Moravskoslezský kraj
028908,1.0,580.0,Karviná,Moravskoslezský kraj
157945,1.0,844.0,Vsetín,Zlínský kraj
413356,1.0,1045.0,Frýdek-Místek,Moravskoslezský kraj
063819,1.0,787.0,Frýdek-Místek,Moravskoslezský kraj
026981,1.0,3049.0,Frýdek-Místek,Moravskoslezský kraj
104914,1.0,972.0,Frýdek-Místek,Moravskoslezský kraj
143731,1.0,892.0,Vsetín,Zlínský kraj
064491,1.0,1026.0,Vsetín,Zlínský kraj
132977,1.0,676.0,Kroměříž,Zlínský kraj
178543,1.0,376.0,Vsetín,Zlínský kraj
180599,1.0,526.0,Vsetín,Zlínský kraj
056359,1.0,982.0,Frýdek-Místek,Moravskoslezský kraj
017141,1.0,1005.0,Vsetín,Zlínský kraj
037699,1.0,2616.0,Karviná,Moravskoslezský kraj
025976,1.0,231.0,Karviná,Moravskoslezský kraj
153524,1.0,562.0,Karviná,Moravskoslezský kraj
413267,1.0,14467.0,Frýdek-Místek,Moravskoslezský kraj
171093,1.0,3597.0,Frýdek-Místek,Moravskoslezský kraj
013391,1.0,983.0,Frýdek-Místek,Moravskoslezský kraj
413381,1.0,2432.0,Karviná,Moravskoslezský kraj
154890,1.0,1348.0,Karviná,Moravskoslezský kraj
169706,1.0,256.0,Kroměříž,Zlínský kraj
001066,1.0,1850.0,Frýdek-Místek,Moravskoslezský kraj
166570,1.0,2976.0,Karviná,Moravskoslezský kraj
096113,1.0,356.0,Karviná,Moravskoslezský kraj
096121,1.0,567.0,Karviná,Moravskoslezský kraj
096130,1.0,1253.0,Karviná,Moravskoslezský kraj
052957,1.0,1329.0,Karviná,Moravskoslezský kraj
166600,1.0,676.0,Karviná,Moravskoslezský kraj
081426,1.0,214.0,Vsetín,Zlínský kraj
413372,1.0,20.0,Karviná,Moravskoslezský kraj
413453,1.0,20843.0,Karviná,Moravskoslezský kraj
176508,1.0,2020.0,Vsetín,Zlínský kraj
047350,1.0,1794.0,Frýdek-Místek,Moravskoslezský kraj
108189,1.0,2091.0,Frýdek-Místek,Moravskoslezský kraj
089681,1.0,331.0,Frýdek-Místek,Moravskoslezský kraj
414824,1.0,1723.0,Vsetín,Zlínský kraj
120944,1.0,1796.0,Frýdek-Místek,Moravskoslezský kraj
034801,1.0,2241.0,Frýdek-Místek,Moravskoslezský kraj
148270,1.0,586.0,Frýdek-Místek,Moravskoslezský kraj
148288,1.0,205.0,Frýdek-Místek,Moravskoslezský kraj
148300,1.0,683.0,Frýdek-Místek,Moravskoslezský kraj
051152,1.0,808.0,Frýdek-Místek,Moravskoslezský kraj
171000,1.0,1044.0,Frýdek-Místek,Moravskoslezský kraj
413135,1.0,5307.0,Frýdek-Místek,Moravskoslezský kraj
044466,1.0,655.0,Frýdek-Místek,Moravskoslezský kraj
009407,1.0,972.0,Vsetín,Zlínský kraj
184578,1.0,710.0,Frýdek-Místek,Moravskoslezský kraj
031160,1.0,1142.0,Karviná,Moravskoslezský kraj
110035,1.0,3118.0,Frýdek-Místek,Moravskoslezský kraj
120359,1.0,2096.0,Karviná,Moravskoslezský kraj
141160,1.0,1618.0,Frýdek-Místek,Moravskoslezský kraj
081400,1.0,543.0,Frýdek-Místek,Moravskoslezský kraj
047481,1.0,994.0,Karviná,Moravskoslezský kraj
063924,1.0,7071.0,Karviná,Moravskoslezský kraj
413402,1.0,10595.0,Karviná,Moravskoslezský kraj
413411,1.0,12531.0,Karviná,Moravskoslezský kraj
413429,1.0,14453.0,Karviná,Moravskoslezský kraj
134066,1.0,643.0,Vsetín,Zlínský kraj
413437,1.0,18224.0,Karviná,Moravskoslezský kraj
087301,1.0,381.0,Karviná,Moravskoslezský kraj
413119,1.0,20981.0,Frýdek-Místek,Moravskoslezský kraj
044725,1.0,850.0,Karviná,Moravskoslezský kraj
171069,1.0,400.0,Frýdek-Místek,Moravskoslezský kraj
040193,1.0,1439.0,Frýdek-Místek,Moravskoslezský kraj
023264,1.0,1318.0,Karviná,Moravskoslezský kraj
087025,1.0,665.0,Vsetín,Zlínský kraj
077356,1.0,621.0,Vsetín,Zlínský kraj
151939,1.0,954.0,Frýdek-Místek,Moravskoslezský kraj
147974,1.0,1545.0,Frýdek-Místek,Moravskoslezský kraj
101796,1.0,1848.0,Frýdek-Místek,Moravskoslezský kraj
125458,1.0,1716.0,Vsetín,Zlínský kraj
180017,1.0,4383.0,Frýdek-Místek,Moravskoslezský kraj
196410,1.0,800.0,Kroměříž,Zlínský kraj
015628,1.0,2406.0,Uherské Hradiště,Zlínský kraj
193241,1.0,1587.0,Uherské Hradiště,Zlínský kraj
193291,1.0,150.0,Kroměříž,Zlínský kraj
193305,1.0,446.0,Kroměříž,Zlínský kraj
117340,1.0,175.0,Kroměříž,Zlínský kraj
123129,1.0,457.0,Kroměříž,Zlínský kraj
173347,1.0,259.0,Kroměříž,Zlínský kraj
181340,1.0,73.0,Kroměříž,Zlínský kraj
099261,1.0,2422.0,Kroměříž,Zlínský kraj
173355,1.0,169.0,Kroměříž,Zlínský kraj
171557,1.0,1095.0,Uherské Hradiště,Zlínský kraj
004511,1.0,1494.0,Uherské Hradiště,Zlínský kraj
004529,1.0,375.0,Uherské Hradiště,Zlínský kraj
061557,1.0,476.0,Vsetín,Zlínský kraj
081159,1.0,231.0,Vsetín,Zlínský kraj
046736,1.0,280.0,Uherské Hradiště,Zlínský kraj
025411,2.0,721.0,Opava,Moravskoslezský kraj
070033,1.0,843.0,Uherské Hradiště,Zlínský kraj
118257,1.0,666.0,Uherské Hradiště,Zlínský kraj
167771,1.0,1530.0,Uherské Hradiště,Zlínský kraj
304395,1.0,258.0,Uherské Hradiště,Zlínský kraj
177911,1.0,522.0,Uherské Hradiště,Zlínský kraj
192996,1.0,321.0,Uherské Hradiště,Zlínský kraj
014401,1.0,1342.0,Zlín,Zlínský kraj
088978,1.0,1726.0,Zlín,Zlínský kraj
036871,1.0,2316.0,Vsetín,Zlínský kraj
057029,1.0,744.0,Vsetín,Zlínský kraj
083674,1.0,1719.0,Vsetín,Zlínský kraj
089419,1.0,580.0,Vsetín,Zlínský kraj
174840,1.0,577.0,Vsetín,Zlínský kraj
079855,1.0,405.0,Kroměříž,Zlínský kraj
137286,1.0,818.0,Zlín,Zlínský kraj
036056,1.0,235.0,Zlín,Zlínský kraj
025712,1.0,190.0,Zlín,Zlínský kraj
413739,2.0,15.0,Olomouc,Olomoucký kraj
067105,1.0,1074.0,Uherské Hradiště,Zlínský kraj
064343,1.0,893.0,Zlín,Zlínský kraj
123846,1.0,317.0,Zlín,Zlínský kraj
150797,1.0,2825.0,Zlín,Zlínský kraj
168271,1.0,1133.0,Zlín,Zlínský kraj
053911,1.0,192.0,Zlín,Zlínský kraj
183849,1.0,394.0,Zlín,Zlínský kraj
187160,1.0,1097.0,Zlín,Zlínský kraj
195880,1.0,634.0,Zlín,Zlínský kraj
195901,1.0,1817.0,Zlín,Zlínský kraj
075001,1.0,221.0,Kroměříž,Zlínský kraj
081248,1.0,733.0,Vsetín,Zlínský kraj
414778,1.0,780.0,Vsetín,Zlínský kraj
186953,1.0,3757.0,Vsetín,Zlínský kraj
186945,1.0,,Vsetín,Zlínský kraj
004031,1.0,323.0,Kroměříž,Zlínský kraj
077631,1.0,254.0,Kroměříž,Zlínský kraj
089150,1.0,182.0,Kroměříž,Zlínský kraj
148229,1.0,357.0,Kroměříž,Zlínský kraj
088498,1.0,479.0,Kroměříž,Zlínský kraj
089133,1.0,411.0,Zlín,Zlínský kraj
113425,1.0,405.0,Zlín,Zlínský kraj
084760,1.0,1477.0,Vsetín,Zlínský kraj
185604,1.0,5544.0,Ostrava-město,Moravskoslezský kraj
111872,1.0,1654.0,Opava,Moravskoslezský kraj
121088,1.0,2011.0,Opava,Moravskoslezský kraj
413917,1.0,1323.0,Opava,Moravskoslezský kraj
074225,1.0,1630.0,Opava,Moravskoslezský kraj
163392,1.0,2773.0,Opava,Moravskoslezský kraj
163384,1.0,227.0,Opava,Moravskoslezský kraj
147001,1.0,1638.0,Nový Jičín,Moravskoslezský kraj
162345,1.0,6278.0,Ostrava-město,Moravskoslezský kraj
058882,2.0,1546.0,Jeseník,Olomoucký kraj
051144,1.0,1157.0,Opava,Moravskoslezský kraj
110116,1.0,1383.0,Opava,Moravskoslezský kraj
111881,1.0,56.0,Opava,Moravskoslezský kraj
117382,1.0,231.0,Nový Jičín,Moravskoslezský kraj
413933,1.0,3485.0,Opava,Moravskoslezský kraj
009733,1.0,953.0,Nový Jičín,Moravskoslezský kraj
070726,1.0,343.0,Ostrava-město,Moravskoslezský kraj
005878,1.0,1295.0,Opava,Moravskoslezský kraj
095141,1.0,305.0,Opava,Moravskoslezský kraj
126187,1.0,300.0,Šumperk,Olomoucký kraj
154857,1.0,400.0,Nový Jičín,Moravskoslezský kraj
133060,1.0,264.0,Nový Jičín,Moravskoslezský kraj
176036,1.0,2026.0,Ostrava-město,Moravskoslezský kraj
413615,1.0,1398.0,Nový Jičín,Moravskoslezský kraj
191230,1.0,573.0,Opava,Moravskoslezský kraj
001619,1.0,646.0,Opava,Moravskoslezský kraj
413925,1.0,7311.0,Opava,Moravskoslezský kraj
061239,1.0,1622.0,Nový Jičín,Moravskoslezský kraj
066303,1.0,317.0,Ostrava-město,Moravskoslezský kraj
177199,1.0,1036.0,Opava,Moravskoslezský kraj
028631,1.0,3194.0,Opava,Moravskoslezský kraj
189413,1.0,694.0,Opava,Moravskoslezský kraj
026468,2.0,27.0,Olomouc,Olomoucký kraj
037494,1.0,2474.0,Opava,Moravskoslezský kraj
006980,1.0,3689.0,Opava,Moravskoslezský kraj
074217,1.0,322.0,Opava,Moravskoslezský kraj
071871,1.0,1843.0,Opava,Moravskoslezský kraj
049565,1.0,317.0,Nový Jičín,Moravskoslezský kraj
024759,1.0,1291.0,Opava,Moravskoslezský kraj
413887,1.0,11028.0,Opava,Moravskoslezský kraj
013838,1.0,312.0,Olomouc,Olomoucký kraj
186694,1.0,1608.0,Opava,Moravskoslezský kraj
136905,1.0,940.0,Nový Jičín,Moravskoslezský kraj
039861,1.0,1311.0,Opava,Moravskoslezský kraj
150282,1.0,2033.0,Opava,Moravskoslezský kraj
099937,1.0,749.0,Nový Jičín,Moravskoslezský kraj
153249,1.0,445.0,Nový Jičín,Moravskoslezský kraj
038792,1.0,941.0,Nový Jičín,Moravskoslezský kraj
077283,1.0,1811.0,Nový Jičín,Moravskoslezský kraj
159166,1.0,2341.0,Nový Jičín,Moravskoslezský kraj
158453,1.0,5837.0,Nový Jičín,Moravskoslezský kraj
413585,1.0,1850.0,Nový Jičín,Moravskoslezský kraj
163881,1.0,1265.0,Opava,Moravskoslezský kraj
490016,1.0,22449.0,Opava,Moravskoslezský kraj
125547,1.0,247.0,Nový Jičín,Moravskoslezský kraj
003832,1.0,169.0,Přerov,Olomoucký kraj
088412,1.0,4827.0,Opava,Moravskoslezský kraj
413551,2.0,2801.0,Nový Jičín,Moravskoslezský kraj
167789,2.0,232.0,Nový Jičín,Moravskoslezský kraj
036773,1.0,494.0,Nový Jičín,Moravskoslezský kraj
158755,1.0,604.0,Opava,Moravskoslezský kraj
